name,score,coordinates
寿宁,8.7732974299781,"119.51499938965,27.454500198364"
九里,8.753479823558058,"127.16351318359,37.563816070557"
长海,8.751970906418236,"122.58899688721,39.272800445557"
融水,8.744559585415182,"109.2559967041,25.065900802612"
德庆,8.737174101019617,"111.78600311279,23.143699645996"
罗田,8.677414369723001,"115.3990020752,30.783100128174"
锦溪,8.675631311805056,"120.90123748779,31.18068893163"
文登,8.644162734090301,"122.00144642778,37.158114206796"
三河古镇,8.604879969547008,"117.24903869629,31.512233734131"
白山,8.604879969547008,"126.42400360107,41.939998626709"
平谷,8.5980225182866,"117.12100219727,40.140701293945"
莫斯科,8.590580823737838,"37.61840057373,55.751201629639"
剑阁,8.518294015209072,"105.52500152588,32.287700653076"
新义州,8.505075849870451,"124.40000152588,40.099998474121"
赵县,8.5,"114.77600097656,37.756401062012"
辽源,8.486284485530609,"125.14399719238,42.887901306152"
新兴,8.46123476650899,"112.22499847412,22.695699691772"
黄龙溪,8.45035410854266,"103.96979522705,30.318183898926"
宁夏,8.44809683492382,"106.25900268555,38.471298217773"
贺州,8.445816565692825,"111.56700134277,24.403600692749"
齐河,8.437081353627322,"116.76300048828,36.783401489258"
日月潭,8.403307045846423,"120.91835784912,23.865825653076"
宁陕,8.331232617977356,"108.31400299072,33.310501098633"
浙西大峡谷,8.297041693784951,"119.12268829346,30.189991655088"
哥里,8.286405766680868,"44.119720458984,41.983228658253"
龙海,8.255004446742731,"117.81800079346,24.446699142456"
海陵岛,8.200941845325943,"111.91214752197,21.614400863647"
兰溪,8.18988971359991,"119.45999908447,29.208499908447"
博乐,8.187315082441929,"82.071296691895,44.900501251221"
达卡,8.167578899823056,"90.407096862793,23.709899902344"
菏泽,8.129090892992286,"115.48100280762,35.233699798584"
秭归,8.12572890731748,"110.97799682617,30.825899124146"
深谷,8.079466883543715,"139.2814638,36.1974437"
海安,8.037331848979516,"120.46700286865,32.533599853516"
青木川,7.987075223134277,"105.58399963379,32.82320022583"
新丰,7.977938816471576,"114.20700073242,24.059799194336"
淮北,7.970567824912371,"116.797996521,33.955799102783"
砀山,7.962925153191597,"116.36699676514,34.442600250244"
烟墩角,7.955043214027506,"122.56475067139,37.296070098877"
吉萨,7.941067842032165,"29.232099533081,28.766599655151"
罗城,7.7972555477418934,"108.9049987793,24.77739906311"
永济,7.78865140125637,"110.44799804688,34.867099761963"
三门峡,7.78425999391623,"111.19999694824,34.772399902344"
漳浦,7.7406591672217475,"117.61399841309,24.117099761963"
香港迪士尼,7.689177608712863,"114.04582214355,22.313079833984"
瑞金,7.6388658808627286,"116.02700042725,25.885599136353"
新街镇,7.628936084652778,"102.74670410156,23.156538009644"
宁远,7.610036272386669,"111.94599914551,25.570999145508"
富山,7.580040256513258,"137.2136768,36.6959518"
宣威,7.563386279579875,"104.10399627686,26.219800949097"
寿光,7.563280313328542,"118.79100036621,36.855499267578"
大圩,7.5349117955446605,"110.42679595947,25.182083129883"
磐安,7.530201942109053,"120.44999694824,29.054000854492"
剑川,7.5167569226669215,"99.905502319336,26.537099838257"
安多,7.5,"91.68229675293,32.265201568604"
来宾,7.5,"109.22100067139,23.750299453735"
江门,7.5,"113.08200073242,22.578699111938"
突泉,7.499999999999997,"121.59400177002,45.381401062012"
齐齐哈尔,7.499999999890348,"123.91799926758,47.354301452637"
宿迁,7.499943383289387,"118.27500152588,33.962001800537"
左云,7.499920228728592,"112.70300292969,40.013801574707"
右玉,7.499920228728592,"112.46700286865,39.988998413086"
永城,7.4902179126897845,"116.44999694824,33.929298400879"
离石,7.489528621905844,"111.15100097656,37.517601013184"
个旧,7.450398603483293,"103.16000366211,23.359100341797"
梅州,7.450228369549277,"116.12200164795,24.288600921631"
萨拉,7.444552634360503,"28.917657852173,66.999649047852"
龙里,7.418017389154973,"106.98000335693,26.453199386597"
山形,7.397062786292777,"140.3396017,38.2554388"
大盘山,7.365584745322405,"119.68486022949,29.237543106079"
香河,7.360157423031215,"117.0059967041,39.76139831543"
汉源,7.346889585619418,"102.65200042725,29.34460067749"
连南,7.3339684003270165,"112.28700256348,24.725999832153"
南州,7.332468429934714,"120.51599884033,22.474700927734"
黔西,7.332468429934714,"106.03500366211,27.029100418091"
海东,7.3290579900683275,"102.10399627686,36.502201080322"
松阳,7.3272059180221065,"119.4820022583,28.449100494385"
安国,7.317891688952758,"115.327003479,38.418399810791"
平潭,7.312037417934447,"119.790168,25.49872"
奥塔,7.311082435661049,"9.5333299636841,61.766700744629"
华沙,7.305914144442718,"21.012199401855,52.229698181152"
美人鱼岛,7.271791197713804,"116.35326334625,6.711703637233"
永寿,7.258093000635069,"108.14199829102,34.692001342773"
勐海,7.2564643256425,"100.45300292969,21.957399368286"
渭源,7.240876447514252,"104.21499633789,35.136798858643"
卓尼,7.240876447514252,"103.50700378418,34.589599609375"
太原市,7.231427380267056,"105.82499694824,21.567199707031"
新都,7.230512423896619,"104.15899658203,30.823499679565"
南澳,7.229821354971698,"117.06153869629,23.434169769287"
昌江,7.198110812105327,"109.05400085449,19.260299682617"
布尔津,7.197752252220905,"86.859901428223,47.701400756836"
白哈巴,7.197752252220905,"86.786750793457,48.693794250488"
雅西,7.191355901222176,"27.284930604533,47.198977327433"
马尔康,7.168358695291343,"102.20700073242,31.905799865723"
韩城,7.1607643510942,"110.44300079346,35.47679901123"
阳山,7.148496595498437,"112.62599945068,24.46669960022"
忻城,7.144374880374798,"108.66600036621,24.066200256348"
濮阳,7.095097389928362,"115.02899932861,35.762100219727"
丰宁,7.0946309861508885,"116.6490020752,41.204299926758"
迁西,7.053206706055933,"118.31500244141,40.141498565674"
马略卡岛,7.038855609969697,"3.8389047,39.9991163"
芷江,7.003504531428874,"109.68499755859,27.443500518799"
建平,7.002691720985414,"119.6429977417,41.403099060059"
亳州,7.0,"115.77899932861,33.84460067749"
安新,6.998083036782135,"115.93599700928,38.935398101807"
美奈,6.996970811961808,"108.28700256348,10.933199882507"
碌曲,6.993053568801862,"102.48899841309,34.590400695801"
临夏,6.993053568801862,"103.21099853516,35.60120010376"
大邑,6.9916621644215216,"103.52100372314,30.587400436401"
苏梅岛,6.990658838433458,"99.968902587891,9.5132999420166"
茂名,6.971664903678932,"110.92500305176,21.663000106812"
赞皇,6.96810601992481,"114.38600158691,37.665599822998"
当雄,6.940482405260278,"91.100997924805,30.473100662231"
舒城,6.9019046287004375,"116.94899749756,31.461999893188"
华城市,6.8247728020902265,"126.85515594482,37.173908233643"
德阳,6.823034174830951,"104.39800262451,31.126899719238"
杨浦,6.808860597599894,"121.52600097656,31.25950050354"
沙美岛,6.79215606578458,"101.44097137451,12.511492729187"
鲁甸,6.790815858296405,"103.55799865723,27.186700820923"
铜陵,6.788303849126315,"117.81199645996,30.945400238037"
眉山,6.7757018175179455,"103.84899902344,30.075399398804"
红河,6.758710797709553,"103.375,23.36310005188"
滦平,6.7526422540505,"117.33300018311,40.941600799561"
澎湖,6.7506432885185585,"119.58409881592,23.57116457313"
松山,6.7334955474543605,"132.7655752,33.8391574"
新干,6.72342131400196,"115.3870010376,27.740200042725"
成田,6.6956351033521,"140.3187806,35.7766076"
长泰,6.550144559794397,"117.75900268555,24.625400543213"
雾凇岛,6.5238291960184185,"126.43677139282,44.119888080875"
泰和,6.499999999879012,"114.90899658203,26.790199279785"
黄果树瀑布,6.499999933828488,"105.66966247559,25.988775068306"
康提,6.463508508527387,"80.677101135254,7.2982602119446"
阳原,6.451165620933829,"114.15000152588,40.10359954834"
枣庄,6.418432072347362,"117.32399749756,34.810501098633"
库伦旗,6.4055442012946475,"121.77600097656,42.730400085449"
美斯乐,6.386410855977973,"99.653968811035,20.211296081543"
武陟,6.258338654725398,"113.40200042725,35.09939956665"
黄姚古镇,6.114721140390757,"111.20800018311,24.249500274658"
华池,6.0684945876305045,"107.98999786377,36.461399078369"
罗平,6.057941641668295,"104.30899810791,24.884599685669"
商都,6.052102169914153,"113.57800292969,41.562099456787"
霞坑,6.025561522222798,"118.67637634277,29.960643768311"
肇兴,6.009871551855303,"109.18364715576,25.906269073486"
北镇,6.0,"121.79900360107,41.594699859619"
微山,6.0,"117.12899780273,34.807098388672"
资兴,6.0,"113.23600006104,25.97620010376"
余姚,6.0,"121.1549987793,30.037200927734"
保山,6.0,"99.161499023438,25.112100601196"
洛带古镇,6.0,"104.327003479,30.638799667358"
丰宁坝上,6.0,"115.98091888428,41.598491668701"
兴宁,6.0,"115.73100280762,24.136600494385"
噶尔,6.0,"80.096397399902,32.491500854492"
淮安,6.0,"119.01499938965,33.610401153564"
江阴,6.0,"120.28500366211,31.920700073242"
三义,6.0,"120.76974487305,24.389187063636"
伊川,6.0,"112.42600250244,34.421398162842"
天祝,6.0,"103.14199829102,36.971801757812"
博爱县,6.0,"113.06400299072,35.171001434326"
怒江,6.0,"98.853103637695,25.852500915527"
邢台,6.0,"114.55899810791,37.050399780273"
归仁,6.0,"109.21485880974,13.773238642572"
定日,5.999999999999478,"87.130218505859,28.659905988061"
鸡鸣驿古城,5.999999993436841,"115.31817626953,40.450046539307"
大石桥,5.9999999933376875,"122.50900268555,40.644599914551"
东川,5.999999992429526,"103.18800354004,26.083099365234"
民权县,5.99999998645195,"115.14800262451,34.646900177002"
斗湖,5.999999986243196,"117.63851928711,4.4832282066345"
卡帕莱岛,5.999999986243196,"118.688493,4.220821"
开远,5.999999711346617,"103.26699829102,23.71430015564"
永福,5.999993917379457,"109.98300170898,24.979900360107"
青河,5.999971309857383,"90.383003234863,46.674198150635"
漯河,5.999935055368357,"114.01699829102,33.581401824951"
那曲,5.999314156522497,"92.051200866699,31.47620010376"
新民,5.9991742762443465,"122.82800292969,41.99760055542"
索契,5.998546881301182,"39.854351043701,43.77897644043"
南皮,5.997242099649712,"116.70899963379,38.03929901123"
凉山,5.997221784906088,"102.26699829102,27.88159942627"
天鹅堡,5.996610117946509,"11.497900009155,48.79040145874"
渑池,5.99548157374765,"111.7620010376,34.767200469971"
洛浦,5.99443268240485,"80.189002990723,37.073699951172"
桃江,5.993675854261398,"112.15599822998,28.518100738525"
伊朗,5.9912329004872635,"54.334259033203,31.826231907143"
惠安,5.979172374549275,"118.79699707031,25.030700683594"
美里,5.977828048420952,"114.05360412598,4.3827524185181"
掸邦,5.962076110451269,"98.133903503418,22.036199569702"
匈牙利,5.962076110451269,"19.423828125,46.950262242186"
别奇,5.957751239699356,"21.26331,49.73554"
丰城,5.947380227111488,"115.77100372314,28.159099578857"
石棉县,5.932604465912801,"102.35900115967,29.227899551392"
牙山,5.925886660645379,"126.97102355957,36.789440155029"
稻城,5.9110408095722375,"100.297996521,29.037000656128"
马公,5.907514259071196,"119.58300018311,23.566699981689"
勐罕,5.895590206683647,"100.92694854736,21.851593017578"
金秀,5.882874076751751,"110.18900299072,24.130399703979"
忻州,5.874014753027173,"112.73400115967,38.416698455811"
驻马店,5.866840699421529,"114.02200317383,33.011501312256"
湘潭,5.862623346299647,"112.94400024414,27.829700469971"
海防,5.835870464726497,"106.68000030518,20.861400604248"
洪雅,5.8340830363456115,"103.37300109863,29.904899597168"
康平,5.830843991404612,"123.35399627686,42.75"
华容,5.8248609253951305,"112.54000091553,29.531099319458"
尼斯,5.82368951872736,"17.329902648926,50.482087491568"
安帕瓦,5.810883546507657,"99.959098815918,13.425499916077"
会昌,5.8096223984395765,"115.78600311279,25.600299835205"
宫城,5.809157568704097,"141.0009443,38.3537051"
靖港古镇,5.80697798893827,"112.7396697998,28.450832366943"
百乐,5.806186356302532,"102.55737543139,3.1670700513475"
热海,5.793754809001527,"139.0717047,35.0962764"
大田,5.787165092466253,"127.38500213623,36.350399017334"
安仁古镇,5.7648422731973845,"103.616065979,30.508996963501"
朝鲜半岛,5.741101824759258,"127.25265625,38.298461073917"
沂南,5.734213130093695,"118.46499633789,35.549999237061"
皮皮岛,5.712520075568055,"98.771467208862,7.7595550179465"
凤城,5.708902748727874,"124.06700134277,40.452301025391"
川崎,5.708378764200685,"139.70300292969,35.530899047852"
库尔,5.699479990914595,"9.5267295837402,46.857299804688"
万象,5.695617763121872,"102.5299987793,18.110500335693"
沙湾古镇,5.692472724769472,"113.34169769287,22.901582717896"
浮山,5.680420310951837,"111.84899902344,35.968101501465"
甘谷,5.663342772801462,"105.33599853516,34.73210144043"
磐石,5.625048103189979,"126.05999755859,42.946300506592"
肃宁,5.595097389928362,"115.83000183105,38.422798156738"
宿松,5.585472634029252,"116.12899780273,30.153699874878"
伊利,5.56560989721833,"0.26229858398438,52.399460078334"
邱县,5.550380826739524,"115.17600250244,36.819900512695"
当涂,5.535646803690346,"118.49800109863,31.571199417114"
同安,5.5279748827563795,"118.15200042725,24.722799301147"
潞城,5.510171747293287,"113.22899627686,36.334098815918"
仁爱,5.50513306572945,"121.125,24.02140045166"
查济,5.5,"118.03625488281,30.517784118652"
赣州,5.5,"114.93499755859,25.831800460815"
修水,5.4983461229230395,"114.54699707031,29.025699615479"
云林,5.493489103379479,"120.43943786621,23.713156727179"
连云港,5.478117619442756,"119.22100067139,34.596500396729"
平壤,5.4755447873896586,"125.75399780273,39.031898498535"
北亚,5.452050772425448,"99.66796875,53.85252660045"
基辅,5.4464780786749065,"30.523399353027,50.450099945068"
万荣,5.383418429677524,"102.44999694824,18.933300018311"
漳平,5.351473695144975,"117.41999816895,25.290300369263"
乐清,5.326820608562347,"120.96199798584,28.122900009155"
邵东,5.275817406491195,"111.7440032959,27.258899688721"
海门,5.249763391262702,"121.18199920654,31.871200561523"
兴县,5.234145934427243,"111.12799835205,38.462398529053"
富裕,5.2187926055473355,"124.47399902344,47.774200439453"
川北,5.2185278252376985,"102.37609100342,32.901069641113"
东平,5.208240031831535,"116.4700012207,35.937099456787"
西乡,5.159071029564662,"107.76699829102,32.983100891113"
远安,5.122666829174968,"111.64099884033,31.060899734497"
曲阳县,5.106731447108007,"114.70500183105,38.621799468994"
沽源,5.083171992064841,"115.68900299072,41.669700622559"
高阳,5.0654714862151415,"115.78099822998,38.68989944458"
阿联酋,5.028216996698383,"54.349365234375,23.9360549146"
济宁,5.021911667094228,"116.58699798584,35.414901733398"
广武,5.020067255188279,"111.16343688965,37.049289703369"
大足,5.012116553382207,"105.72200012207,29.707000732422"
武定,5.007789442351042,"102.40399932861,25.53039932251"
达日,5.0,"99.651496887207,33.749698638916"
对马,5.0,"129.2874904,34.2026624"
榆社,5.0,"112.97499847412,37.07080078125"
阳泉,5.0,"113.58100128174,37.856998443604"
宁强,4.997231988282278,"106.25700378418,32.829700469971"
楚河,4.983563755422913,"75.4344727,42.6269622"
灵宝,4.975281993530585,"110.89399719238,34.516799926758"
富源,4.9697570901947525,"104.25499725342,25.674299240112"
茶胶,4.969259924314294,"104.78299713135,10.983300209045"
盐池,4.959840602819915,"107.40699768066,37.782901763916"
春川,4.9585353190922925,"127.73000335693,37.881301879883"
普兰店,4.941993706931632,"122.25967655554,39.618479049899"
阿里,4.910092159704629,"80.105796813965,32.501098632812"
篁岭村,4.895656969605104,"118.12069702148,29.32341003418"
波密,4.881901829753717,"95.76789855957,29.858999252319"
博卡拉,4.844044346773608,"83.985000610352,28.202600479126"
五寨,4.815636506593772,"111.84700012207,38.910701751709"
平武,4.7957917888590025,"104.52899932861,32.408699035645"
布城,4.782322570129273,"101.69599914551,2.9263598918915"
淳安,4.779851795733012,"119.04199981689,29.608800888062"
甲米,4.746552598624374,"98.906303405762,8.0862998962402"
宜川,4.7016972203004475,"110.16899871826,36.050201416016"
安塞,4.670992932821951,"109.32900238037,36.863899230957"
沙坡头,4.670040982168331,"105.19100189209,37.51490020752"
东西冲,4.659535824146624,"114.53178405762,22.478616663403"
淮阳,4.634551848192407,"114.88899993896,33.734298706055"
周村,4.620653636905297,"117.8694152832,36.805637359619"
通化,4.617328930912633,"125.94000244141,41.728401184082"
和硕,4.5762504416132685,"86.863998413086,42.268398284912"
黑水,4.562276987945617,"102.98999786377,32.061901092529"
鲅鱼圈,4.5,"122.10953521729,40.230565970098"
泸州,4.5,"105.44200134277,28.871799468994"
昔阳,4.5,"113.70700073242,37.611198425293"
尖石,4.5,"121.30799865723,24.576099395752"
里昂,4.5,"4.8356599807739,45.763999938965"
新华,4.5,"105.6309967041,23.625299453735"
翼城,4.5,"111.71900177002,35.738399505615"
富民,4.5,"102.49800109863,25.22200012207"
上林,4.5,"108.60500335693,23.431900024414"
贞丰,4.5,"105.65000152588,25.385799407959"
道因,4.5,"123.22101593018,9.2074184417725"
互助,4.5,"101.95800018311,36.843700408936"
唐克,4.499999999999913,"102.49021911621,33.343673706055"
湖口,4.49999999999967,"121.0445098877,24.882559491247"
卡拉克,4.499999999998068,"35.677660412883,31.143070034675"
威宁,4.49999999998541,"104.27899932861,26.856300354004"
恩平,4.4999989971514465,"112.30500030518,22.183200836182"
三尖,4.4999979107973305,"118.91635894775,30.161751648357"
闸坡,4.4998994950733495,"111.83495330811,21.574237823486"
诸暨,4.499796817226923,"120.23600006104,29.71369934082"
简阳,4.498755723737078,"104.54699707031,30.410800933838"
常州恐龙园,4.49524224541107,"120.00120210648,31.823964938105"
柳江古镇,4.4917360478584785,"103.23182678223,29.718585968018"
丹江口,4.491241159076071,"111.51300048828,32.540199279785"
太和,4.489190344555861,"115.62200164795,33.160301208496"
六盘山,4.4780077466249,"106.3053894043,35.78687286377"
贺兰山,4.467990631629258,"105.84836578369,38.965492248535"
辉县,4.463093458919623,"113.80500030518,35.462100982666"
平顺,4.4497734091128915,"113.43599700928,36.200000762939"
通海,4.4274878493710474,"102.76100158691,24.110000610352"
亚布力,4.426040956829783,"128.61654663086,44.938140869141"
瓦茨,4.40686080495133,"19.13330078125,47.783298492432"
锡林郭勒,4.379335498397485,"116.047996521,43.933498382568"
瑞丽,4.3302517934653455,"97.851898193359,24.012800216675"
花垣,4.311704455639665,"109.4820022583,28.57200050354"
安县,4.2757775678377286,"104.56700134277,31.534900665283"
万宁,4.248841993388751,"110.39099884033,18.795099258423"
果阿,4.233201855614497,"74.124000549316,15.299300193787"
宝山,4.2215196736011285,"121.41210238093,31.381733806941"
南平,4.214575633855633,"118.17800140381,26.641799926758"
安溪,4.211654582731092,"118.18599700928,25.055999755859"
上里,4.197516798795004,"103.08269500732,30.179473876953"
袁家村,4.174520999799326,"108.5333172977,34.61110024881"
交口,4.1741668915704055,"111.18099975586,36.982200622559"
中山古镇,4.158805137599799,"106.33399963379,28.838499069214"
宝兴,4.129656743408121,"102.81500244141,30.368099212646"
榆次,4.077970653884786,"112.70800018311,37.697799682617"
南安市,4.0537668907145825,"118.38600158691,24.960399627686"
奥地利,4.0347651033141485,"14.17236328125,47.613569753974"
北投,4.025220416246355,"121.5,25.11669921875"
江都,4.0,"119.56999969482,32.434700012207"
郁南,4.0,"111.53500366211,23.234600067139"
下川岛,4.0,"112.59828186035,21.641595840454"
加来,3.9974433996546064,"1.8655291795731,50.881530761719"
永州,3.988156160675927,"111.6129989624,26.420400619507"
杜马盖地,3.986765139031856,"123.28659057617,9.3019075393677"
横山,3.9781816444767593,"109.73500061035,38.285400390625"
滦县,3.946229267212757,"118.70400238037,39.740600585938"
米亚罗,3.9256233532852542,"102.78468489647,31.649945121274"
巫溪,3.924935405637078,"109.56999969482,31.398599624634"
峨山,3.9122844074070335,"102.40599822998,24.16900062561"
襄汾,3.9086015989893386,"111.44200134277,35.876300811768"
荥经,3.88886824301594,"102.84700012207,29.792900085449"
武宁,3.873217430455917,"115.1009979248,29.256299972534"
宜章,3.8468836104720174,"112.94899749756,25.399799346924"
防城港,3.839623225480705,"108.35399627686,21.686899185181"
雪乡,3.821838224493945,"128.85290527344,44.526798248291"
永泰,3.8201679436396834,"118.93299865723,25.86669921875"
塔比拉兰,3.7997207429478483,"123.8694229126,9.6629238128662"
基隆,3.789440212673548,"121.70800018311,25.108999252319"
西沙群岛,3.7744520709817055,"112.02655792236,16.332467855831"
仙本那,3.7417337398340096,"118.4461517334,4.4966249465942"
昌吉,3.629302922559236,"87.308197021484,44.011199951172"
崇阳,3.6280787332762583,"114.04000091553,29.555599212646"
遂平,3.5394724474449535,"114.01300048828,33.145599365234"
东欧,3.5,"35.82443359375,51.583818995821"
勃生,3.5,"94.73169708252,16.774200439453"
马林,3.4642257697137966,"12.429599761963,53.612701416016"
龙川,3.3943296807687275,"115.26000213623,24.100099563599"
中卫,3.2466944098303068,"105.17400360107,37.516899108887"
邦劳,3.1905083791636493,"123.77565002441,9.5800685882568"
龙虎山,3.1103451564839,"116.985496521,28.092866897583"
蜈支洲岛,3.0004179000950497,"109.7740020752,18.306400299072"
千叶,3.0,"140.1062907,35.6072668"
西华,3.0,"114.52300262451,33.785499572754"
岛原,3.0,"130.370286,32.7881027"
鹤壁,3.0,"114.29699707031,35.747200012207"
伊犁,3.0,"81.324096679688,43.916900634766"
府中,3.0,"139.4776614,35.6689735"
圣彼得堡,3.0,"30.312000274658,59.939498901367"
大田县,3.0,"117.84700012207,25.692699432373"
广府镇,3.0,"114.73028564453,36.701095581055"
江川,3.0,"102.75399780273,24.28750038147"
名山区,3.0,"103.10900115967,30.069999694824"
朔州,3.0,"112.43299865723,39.331600189209"
明溪,3.0,"117.202003479,26.355899810791"
韶山,3.0,"112.52700042725,27.915000915527"
永兴,3.0,"113.11699676514,26.127199172974"
永年,3.0,"114.49099731445,36.777698516846"
奉节,3.0,"109.46399688721,31.018100738525"
浏阳,3.0,"113.6429977417,28.163799285889"
马关,3.0,"104.39399719238,23.012899398804"
剑桥,3.0,"0.12181700021029,52.205299377441"
临高,3.0,"109.69100189209,19.912000656128"
称多,3.0,"97.110801696777,33.369201660156"
河源,3.0,"114.69999694824,23.743499755859"
孝感,3.0,"113.91699981689,30.924600601196"
黔江,3.0,"108.77100372314,29.533100128174"
盐山县,3.0,"117.23100280762,38.058101654053"
山梨,3.0,"138.5684486,35.6641575"
长阳,3.0,"111.19899749756,30.467100143433"
诸葛八卦村,3.0,"119.29526519775,29.249969482422"
吕梁,3.0,"111.14399719238,37.518299102783"
河津,3.0,"110.71199798584,35.5964012146"
大丰,3.0,"120.46199798584,33.195098876953"
亚丁,3.0,"100.33856964111,28.555136841772"
普里,3.0,"85.698417663574,19.86576461792"
缙云,3.0,"120.09200286865,28.659299850464"
卢氏,3.0,"111.047996521,34.05419921875"
潼南,3.0,"105.84100341797,30.190999984741"
高领,3.0,"105.63400268555,10.454999923706"
西平,3.0,"114.02200317383,33.387699127197"
潼关,3.0,"110.24600219727,34.544300079346"
南戴河,3.0,"119.38581848145,39.762302398682"
永春,3.0,"118.29399871826,25.321599960327"
平泉,2.9999999999997526,"118.702003479,41.018398284912"
林西,2.999999999997524,"118.05500030518,43.618099212646"
乌海,2.9999996972575373,"106.79399871826,39.654998779297"
东营,2.9999987923853144,"118.67500305176,37.434700012207"
白俄罗斯,2.9999986713972584,"28.57345703125,53.126923118013"
江安,2.9999950805335067,"105.06700134277,28.724000930786"
贝希特斯加登,2.9999913468644435,"12.901865959167,47.698471069336"
随州,2.9999614602431204,"113.38200378418,31.690200805664"
随县,2.9999614602431204,"113.30000305176,31.853799819946"
兴和,2.9999579230419595,"113.83399963379,40.872299194336"
带广,2.9999029418223437,"143.1961031,42.9238989"
海沧区,2.9998678917057418,"118.03299713135,24.48450088501"
天等,2.9997960424735552,"107.1429977417,23.081399917603"
石浦,2.9997960424735552,"121.93199920654,29.202499389648"
下田,2.9997483573807595,"138.945316,34.6795334"
广平,2.9996980989026367,"114.94899749756,36.483501434326"
布拉格,2.9990960315720923,"14.43780040741,50.075500488281"
诺拉,2.9987642747878835,"14.847499847412,41.109901428223"
神木,2.9980233391253117,"110.49900054932,38.842498779297"
维希,2.9966101179465086,"3.5905773639679,46.213584899902"
西岭雪山,2.9962221829038267,"103.17304730415,30.629442082686"
印度南部,2.995988976785314,"73.828125,16.972741019999"
笛吹,2.995934304398716,"138.6397857,35.6473601"
孝昌,2.9926515785880285,"113.99800109863,31.258199691772"
仙桃,2.9926366061324443,"113.45500183105,30.362600326538"
民丰,2.991943076626176,"82.695899963379,37.064098358154"
中宁,2.990919666947655,"105.68499755859,37.491500854492"
皋兰,2.9903771031791493,"103.94799804688,36.332099914551"
南欧,2.9898796476101475,"11.689453125,43.2612061248"
南沙群岛,2.9895253282429812,"116.745183,11.484342"
茅山,2.9894783681811288,"119.31662750244,31.794637954814"
六鳌,2.9843787028640056,"117.7706451416,23.947416305542"
宾川,2.9839877264896337,"100.57499694824,25.827299118042"
海晏,2.9833872058169435,"100.99500274658,36.896701812744"
比利时,2.983202210828511,"4.76806640625,50.492463341877"
镇巴,2.9824461548997863,"107.89499664307,32.536701202393"
文莱,2.9808161949209486,"114.65881347656,4.5326183939718"
三亚湾,2.980298206101065,"109.4887753,18.2637171"
靖西,2.978370698908723,"106.41799926758,23.134099960327"
定远,2.977953008343974,"117.69899749756,32.53099822998"
泰来,2.9747966745900882,"123.41699981689,46.393699645996"
于田,2.9747298868966325,"81.67749786377,36.85710144043"
涛岛,2.974543410980388,"99.834083557129,10.094389915466"
九份,2.9731911286476302,"121.84401702881,25.108381271362"
平溪,2.9731911286476302,"121.75399780273,25.034599304199"
科林斯,2.972629683747542,"22.942962646484,37.812839508057"
友谊,2.9721118989046555,"131.80799865723,46.7672996521"
德化,2.971404114107419,"118.24099731445,25.491500854492"
治多,2.966582502119897,"95.612998962402,33.853199005127"
瑞昌,2.963150940918833,"115.68199920654,29.673799514771"
扶风,2.9595385576402573,"107.90000152588,34.375400543213"
饶河,2.957791921443492,"134.01400756836,46.798198699951"
边和,2.9543833610193966,"106.84300231934,10.95740032196"
荻,2.944698373768393,"131.3990849,34.4081155"
乌兰布统,2.9424347123285512,"117.27265930176,42.496898651123"
商城县,2.93381869964016,"115.40699768066,31.798400878906"
万安,2.9286769253997247,"114.78600311279,26.458299636841"
延寿,2.923220724493847,"128.33200073242,45.451900482178"
嵊州,2.92225019704661,"120.82199859619,29.588499069214"
布朗,2.9198372970747246,"25.363571166992,45.512191772461"
高树,2.9162766635544752,"120.60800170898,22.819700241089"
木兰,2.9159482423686214,"128.04299926758,45.95059967041"
酒泉,2.913473583498261,"98.494400024414,39.732498168945"
保亭,2.9068701087947915,"109.70300292969,18.639099121094"
汉班托塔,2.902664801313165,"81.075500488281,6.2466697692871"
盐津,2.9022501915135326,"104.23400115967,28.108699798584"
昭通,2.9022501915135326,"103.71700286865,27.338300704956"
祁门,2.9014864918047696,"117.71700286865,29.854099273682"
福卡,2.8900956591002656,"26.756399154663,38.669998168945"
高淳,2.885335099468686,"118.89199829102,31.327499389648"
塞罕坝,2.8793354983974853,"117.35975646973,42.130725860596"
平远,2.8777397652640295,"115.89199829102,24.567300796509"
高要,2.8735517864175724,"112.45800018311,23.025400161743"
蔡村,2.8712124593247816,"118.57817840576,30.728929519653"
乌克兰,2.868385793951781,"30.904541015625,49.04506962208"
科隆,2.8642387711023063,"6.9777517318726,50.94123840332"
新德里,2.8642387711023063,"77.224998474121,28.635299682617"
连州,2.8637769548340053,"112.37799835205,24.780599594116"
孝义,2.8560387523412767,"111.77899932861,37.14640045166"
湟源,2.85314381887488,"101.2559967041,36.682399749756"
恒河,2.8486683372867594,"81.313325195312,27.620162618547"
内丘,2.8386676457476674,"114.5120010376,37.286701202393"
岜沙,2.8260141324191075,"108.88304901123,25.718173980713"
热浪岛,2.7989849812165897,"103.00759887695,5.7795205116272"
厄尔,2.7925395431645685,"0.99616879224777,49.113693237305"
错那,2.7723724389111246,"91.95719909668,27.991100311279"
华安,2.7719624041986077,"117.53399658203,25.004400253296"
金浦,2.7709247577034213,"126.64270782471,37.666450500488"
通城,2.764561802288493,"113.81700134277,29.245300292969"
克什克腾旗,2.7595295678312217,"117.54599761963,43.264999389648"
龚滩古镇,2.7498622682897205,"108.35375213623,28.929536819458"
东源,2.74375883237441,"114.74600219727,23.788400650024"
