name,score,coordinates
中路古遗址藏寨古碉群,4.499999999860555,"101.92830403149,30.899648563519"
剑门关国家森林公园,4.49999999973311,"105.5675550008,32.200906785004"
音乐广场,4.49999999958663,"118.120659,24.430386"
数星园休闲居,4.499999998896902,"118.163672,24.443413"
孙文西路步行街,4.499999998358673,"113.36867427976,22.521846955293"
钟鼓楼广场,4.499999995712132,"108.94345003367,34.260248570627"
灵山胜境风景区,4.499999987512576,"120.09885454178,31.428005695588"
大都会博物馆,4.499999986410462,"-73.965355043872,40.782974629271"
九襄古镇,4.4999999472509025,"102.61565533201,29.48232501281"
兰亭景区,4.499999711347588,"120.50152462566,29.925368483116"
鲁迅故里风景区,4.499999711347588,"120.586265,29.991622"
柳永纪念馆,4.499999363503144,"117.971721,27.642075"
成田机场ruinas el dia,4.499999168415194,"140.38830747487,35.773503488313"
二重桥,4.499999168415194,"139.7508,35.684055"
鞍山玉佛苑,4.499997999232754,"123.010916,41.103972"
千山风景名胜区,4.499997999232754,"123.112858,41.015547"
济南泉城广场,4.499997547263927,"117.01725167037,36.661163876936"
黑虎泉,4.499997547263927,"117.02123877406,36.661494376865"
桑科草原,4.499993583922498,"102.42845678763,35.1114198656"
青城山后山,4.499971062240048,"103.49513,30.919055"
东京天空树,4.499301926701281,"139.80965,35.71019"
大阪海游馆,4.49884819970758,"135.4298,34.65525"
老龙头海神庙,4.498219863163255,"119.798677,39.970007"
中山公园,4.495959008646778,"116.397693,39.903756"
隋唐洛阳城国家遗址公园,4.495873059565534,"112.471285,34.680758"
潘家口水库,4.4953033532545925,"118.180407,39.630476"
鸽子窝公园,4.4943410537501824,"119.5232181549,39.836544773199"
武汉植物园,4.493997573983284,"114.41619103601,30.551350325569"
内蒙古大学,4.4927673634844245,"111.68856,40.816247"
布达拉宫,4.490438586482002,"91.118827,29.651249"
明洞,4.483632305555373,"126.99452514484,37.561311785757"
加督加周末市场,4.463826512731294,"100.55375362698,13.802445971659"
赛格国际购物中心,4.445840123065562,"108.9468586731,34.232417768613"
国子监,4.442307487143084,"116.415657,39.948379"
仙峰寺,4.437684832572338,"103.35474471748,29.558571976542"
神州牡丹园,4.43395271834277,"112.607966,34.720521"
天意谷,4.421187630058818,"106.85,30.2478"
集美学村,4.407962900678071,"118.097991,24.564489"
云南民族村,4.405037132797141,"102.65913,24.960475"
五印坛城,4.395173916249518,"120.100201,31.424698"
洛阳鸡冠洞风景名胜区,4.387676147248849,"111.571292,33.783665"
东昌湖,4.3846097485434825,"115.95792720609,36.454852482533"
太庙,4.383706731161961,"116.401391,39.905397"
清西陵,4.3642010550022325,"115.403343,39.380673518302"
中华孝道园,4.348819901261557,"120.057649,31.476105"
朱鹮梨园景区,4.344349658397313,"107.536221,33.239315"
光岳楼,4.333370897600815,"115.98065426315,36.448422796801"
海信广场,4.328381085356174,"112.96940803528,28.19520805383"
三岩寺,4.323427273490571,"119.88988685608,28.449144793798"
乐天免税店,4.320875957714582,"126.983099,37.570169"
席力图召,4.315313154962884,"111.654254,40.799798"
山陕会馆,4.299998568859343,"115.98433218476,36.444506573461"
渔人码头,4.289738508597698,"113.547292,22.194192"
丹绒亚路海滩,4.2790607953440585,"116.04974,5.950159"
朝天宫,4.261269153785602,"111.014674,32.406462"
五塔寺,4.2510312167927085,"111.656046,40.80088"
西山森林公园,4.246619984007925,"102.619729,24.983811"
鳄鱼山火山公园,4.235446573113902,"109.10038528709,21.010717256691"
闯王寨泉茗生态观光园,4.196044817711802,"110.95761871338,33.509674072266"
郑州大学,4.170386977970935,"113.53104,34.806613"
东山石窟,4.149291419590126,"112.480006,34.554656"
束河古镇,4.143568796221102,"100.2070505172,26.915078690035"
天安门城楼,4.137754727587995,"116.39434,39.910707"
紫霄宫,4.106917479771007,"111.0242,32.421124"
长谷寺,4.076023828906679,"139.53522,35.31577"
江滩公园,4.075909967278864,"114.32312674603,30.616880877358"
九份老街,4.064378269374531,"121.8434107,25.1087258"
中山桥,4.0235550572035805,"103.81300354004,36.062900543213"
怀柔水库,4.020359076616948,"116.600419,40.300567"
仙峪,4.0147715014379335,"110.07197570801,34.506439208984"
海边,4.0,"118.105289,24.4313"
嘉陵江,4.0,"106.547389,29.563001"
韩农贸市场,4.0,"108.20847068221,16.071870535748"
湖南第一师范,4.0,"112.968742,28.185154"
占婆博物馆,4.0,"108.2262960377,16.06510898315"
下营郭家沟,4.0,"117.4862364043,40.1804209445"
洋人街水公园,4.0,"106.60155503451,29.608334604945"
独乐寺景区,4.0,"117.406807,40.047454"
二爷海,4.0,"107.89600372314,34.121782327146"
洛阳周王城天子驾六博物馆,4.0,"112.45899963379,34.680698394775"
喜洲白族古建筑,4.0,"100.12892638325,25.851268633399"
大文公庙,4.0,"107.8960485556,34.1219146371"
太白山国家森林公园,4.0,"107.8960485556,34.121914637105"
岘港大教堂,4.0,"108.2262960377,16.06510898315"
古市楼,4.0,"112.185516,37.203741"
中庙,4.0,"117.46702646648,31.583096353389"
五龙潭公园,4.0,"117.016567,36.661701"
毓园,4.0,"118.075642,24.442017"
莲花峰,3.996959170861603,"118.1749250086,30.122241241017"
北海银滩,3.988263304671495,"109.150702,21.405028"
五世同堂,3.9720824540447004,"119.44953619307,30.309955967216"
Koenigssee,3.9673298036356006,"12.972205915344,47.544696157971"
九丈崖,3.9600675041202975,"120.69257,37.988671"
汝矣岛,3.909480119766875,"126.9164588,37.5255823"
偶来小路,3.90281458319028,"126.57224215344,33.245130240917"
滦州古城,3.8816727559078483,"118.76035492529,39.74377834173"
小南天主教堂,3.8508747405889663,"123.45249791534,41.790312081548"
仙人山公园,3.839623225480705,"108.342525,21.617468"
北海老街,3.8229660865492967,"109.12033751596,21.484024574939"
日月山,3.7956303227647794,"101.097025,36.442914"
巴黎圣母院,3.757212528811226,"2.3471200582837,48.852546376958"
北寺塔,3.715565916240042,"120.627639,31.322984"
河坊街,3.7086783556858114,"120.17286,30.237282"
平乐,3.67258596101372,"103.336737,30.343917"
三彩艺,3.650627266427867,"112.471285,34.680758"
北禅寺,3.6365912761267296,"101.785009,36.643031"
慧济寺,3.6348611004943567,"122.390116,30.010121"
南峰,3.633036898854606,"110.088278,34.477839"
清潭洞,3.6121633876040153,"127.041275,37.517172"
才村,3.574883362698835,"100.193656,25.718788"
黄石寨,3.5667644853475045,"110.4313659668,29.317388534546"
新罗免税店,3.5581909875784388,"127.013524,37.559819"
喊泉,3.5368349288305643,"113.60396575928,35.731395721436"
白园,3.515206212645363,"112.4679479599,34.559443765427"
乍都乍周末市场,3.5,"100.55375362698,13.802445971659"
绵阳药王谷,3.5,"104.684761,31.896018"
路环圣方济各圣堂,3.5,"113.55100250244,22.116899490356"
石门栈道风景区,3.5,"106.98113605074,33.151866893622"
庙子湖岛,3.4999999999999925,"122.684517,30.196959"
周城村,3.4999999999998934,"100.1210737549,25.8914716057"
清华镇,3.4999987219713966,"117.774646,29.415016"
黄河口生态旅游区,3.4999929391209665,"119.043939,37.815131"
北寺塔,3.3886114101860643,"120.627639,31.322984"
伏羲庙,3.3385636063456268,"105.706817,34.5802346"
大王峰,3.2721251553505133,"117.971721,27.642075"
金银岛,3.2524559458840034,"117.11183034868,23.475000426191"
六和听涛(六和塔),3.0,"120.124935,30.192413"
听雨楼,3.0,"112.183453,37.204201"
九都牌唐三彩销售中心,3.0,"112.4370464762,34.68636025941"
日照海滨国家森林公园,3.0,"119.619138,35.526397"
周庄古镇,3.0,"120.851648,31.115252"
盼道寺,3.0,"98.986580371857,18.786968706228"
沈万三故居,3.0,"120.85463266074,31.111208533811"
攀牙湾007岛,3.0,"98.491315952148,8.2943939400397"
青木川古镇,3.0,"105.581313,32.828314"
南山一棵树观景园,3.0,"106.595959,29.557688"
涂鸦一条街,3.0,"106.54299926758,29.487300872803"
魏氏宅院,3.0,"105.580502,32.836472"
尚泰清迈购物中心,3.0,"99.017028808594,18.783679962158"
喇荣五明佛学院,3.0,"100.45557,32.137251"
衡山国家重点风景名胜区,3.0,"112.729194,27.253046"
东关古渡,3.0,"119.449459,32.393642"
清迈古城,3.0,"98.981506,18.788593"
西安交通大学,3.0,"108.983999,34.254111"
瓦洛洛市场,3.0,"99.017028808594,18.783679962158"
木坑竹海,3.0,"118.018538,30.005007"
关麓村,3.0,"117.8856011934,29.8892445592"
南京博物院,3.0,"118.838137,32.050767"
清迈夜间动物园,3.0,"98.924875280396,18.748023044212"
西安阳光丽都大剧院,3.0,"108.952981,34.253821"
金坑梯田,3.0,"110.108801,25.726001"
维多利亚州立图书馆,3.0,"144.9626387,-37.8132756"
宝塔礁,3.0,"120.652073,37.970826"
涂鸦街,3.0,"144.96771,-37.81704"
联邦广场,3.0,"144.96722003862,-37.817934517875"
虎跑梦泉,3.0,"120.131483,30.19609"
西樵山国艺影视城,3.0,"112.97480791881,22.907496335687"
湖滏深氧健身公园,3.0,"119.796986,31.228594"
石老人海滨浴场,3.0,"120.473163,36.101549"
上海海湾国家森林公园,3.0,"121.686546,30.860595"
徐家汇天主教堂,3.0,"121.438489,31.18622"
石库门,3.0,"121.492508,31.225715"
武汉杜莎夫人蜡像馆,3.0,"114.36549,30.561609"
树正磨房,3.0,"103.896837,33.197782"
Le Morne Brabant,3.0,"57.317894401917,-20.464932229474"
张家界天门山景区,3.0,"110.483367,29.11146"
巴金故居,3.0,"121.439932,31.207097"
世茂云上厦门观光厅,3.0,"118.0967952209,24.440967395589"
守望楼,3.0,"111.21074,24.247522"
司马第,3.0,"111.21074,24.247522"
古镇石板街,3.0,"111.21074,24.247522"
龙爪榕,3.0,"111.21076238052,24.247518238958"
诺日朗瀑布,3.0,"103.932302,33.255778"
演武大桥观景平台,3.0,"118.0967952209,24.440967395589"
罗洛寺群,3.0,"103.97421,13.33589"
珍珠滩,3.0,"103.887418,33.16648"
牯岭,3.0,"115.983539,29.564356"
悉尼歌剧院,3.0,"151.21081733703,-33.852292088501"
仙人指路,3.0,"118.06800079346,28.863878250122"
阳光海岸景区,3.0,"118.070826,28.901425"
箭竹海瀑布,3.0,"103.875175,33.132504"
中华回乡文化园,3.0,"106.242532,38.289886"
迪庆藏族自治州红军长征博物馆,3.0,"99.707721,27.811436"
水洞沟藏兵洞,3.0,"106.508934,38.290362"
台北象山,3.0,"121.5652003,25.0323648"
大红岩崆峒山景区,3.0,"119.66665649414,28.797004699707"
息烽集中营旧址,3.0,"106.75972106934,27.118045454123"
遵义会议会址,3.0,"106.921927,27.688577"
白鸽巢公园,3.0,"113.540861,22.197685"
歌舞伎町一番街,3.0,"139.70555,35.69344"
中共一大会址,3.0,"121.475523,31.228229"
大同古城墙,3.0,"113.300295,40.086564"
雁门关,3.0,"112.82725524902,39.182106018066"
东京都厅,3.0,"139.69973531779,35.692828379641"
重庆3D魔幻艺术馆,3.0,"106.569029,29.549973"
阳明山公园,3.0,"121.55278,25.155615"
青岛中山公园,3.0,"120.35292109666,36.052205336991"
水浒城,3.0,"120.238605,31.483608"
国立现代美术馆 首尔馆,3.0,"126.97701,37.57843"
华蓥山大峡谷,3.0,"106.819937,30.260799"
银川韩美林艺术馆,3.0,"106.02029637285,38.745239688934"
叠彩山公园,3.0,"110.30714473129,25.287753412416"
青岛民俗博物馆,3.0,"120.3205484418,36.058543510388"
黔灵山公园,3.0,"106.696201,26.597434"
龙环葡韵博物馆,3.0,"113.56366,22.150112"
中国海军博物馆,3.0,"120.323718,36.053062"
卢家大屋,3.0,"113.545528,22.191876"
主教山小堂,3.0,"113.536393,22.18325"
鱼尾峰,3.0,"83.955497741699,28.265600204468"
东营清风湖,3.0,"118.66696748586,37.417444744632"
淄博姜太公祠,3.0,"118.31009,36.81984"
费瓦湖,3.0,"83.953508,28.207462"
摩耶夫人祠,3.0,"83.271105549646,27.468546658431"
帕坦,3.0,"85.325695,27.671996"
港务局大楼,3.0,"113.536393,22.18325"
巨峰景区,3.0,"120.471547,36.10507"
西递镇,3.0,"117.99674649177,29.902821474341"
雁栖湖风景区,3.0,"116.67863464356,40.383289337158"
世外桃源景区,3.0,"111.275847,30.762293"
木府,3.0,"100.23134613037,26.871219702298"
南澳岛宋井,3.0,"117.115376,23.402137"
壶口瀑布,3.0,"110.45121002197,36.147742086676"
三峡人家风景区,3.0,"111.16094603231,30.780508459497"
殷墟博物苑,3.0,"114.32511901856,36.120708465576"
朱家角城隍庙,3.0,"121.0544128418,31.109191894531"
滨江道商业街,3.0,"117.20516565323,39.127250158768"
永宁门,3.0,"108.952981,34.253821"
广汉三星堆博物馆,3.0,"104.2020763819,30.991654753396"
黄厝海滩,3.0,"118.153266,24.436498220969"
茂兰喀斯特森林保护区,3.0,"107.93572474603,25.322305"
建水朝阳楼,3.0,"102.82793082297,23.614097579659"
建水古城古井,3.0,"102.827013,23.615906"
黄果树瀑布,3.0,"105.669573,25.98952"
天津自然博物馆,3.0,"117.21204,39.08687"
天津图书馆,3.0,"117.165008,39.094105"
青岛市音乐广场,3.0,"120.384883,36.061983"
陈建平老街陈麻花,3.0,"106.44640841266,29.576878704637"
张学良旧宅,3.0,"117.202228,39.124821"
太行大峡谷,3.0,"113.7131,36.22519"
五台山,3.0,"113.692619,38.883441"
傅家庄海滨浴场,3.0,"121.623614,38.865208"
黄龙瀑,3.0,"113.36520522705,35.429222818812"
北京动物园,3.0,"116.340958,39.944643"
大龙湫景区,3.0,"121.05307769775,28.349002838135"
千岛湖风景区,3.0,"119.04325962067,29.602006269914"
退思园,3.0,"120.71812,31.157628"
磨山景区,3.0,"114.411064,30.545828"
星美今晟影视城,3.0,"116.670366,40.293532"
白堤,3.0,"120.151195,30.258096"
北京齐白石故居,3.0,"116.342121,39.906472"
桃花坞,3.0,"120.627639,31.322984"
长安街,3.0,"116.39434,39.910707"
隋唐遗址植物园,3.0,"112.45157,34.643345"
玉皇阁,3.0,"114.56764381135,39.845962657969"
赤水市游客中心,3.0,"105.703833,28.527906"
松山湖,3.0,"113.865285,22.893102"
东栅,3.0,"120.498698,30.739777"
钟池,3.0,"119.30044555664,29.246755599976"
诸葛八卦村,3.0,"119.2971,29.247686"
新都桥镇,3.0,"101.495297,30.04287"
好汉坡,3.0,"115.99917249074,29.666823287384"
海螺沟国家森林公园,3.0,"102.170192,29.593402"
海洋博公园海豚表演剧场,2.9999999999999987,"127.8756,26.69284"
浪茄湾,2.9999999999999987,"114.34354305268,22.408502569215"
万宜水库,2.9999999999999987,"114.35996,22.359502"
镇远祝圣桥,2.9999999999999987,"108.43133524618,27.050834683562"
名护自然动植物公园,2.9999999999999987,"127.991444,26.610709"
冲绳美之海水族馆,2.9999999999999987,"127.87849,26.69297"
镇江阁,2.9999999999999987,"108.418658,27.04873"
分界洲岛生态旅游区,2.9999999999999973,"110.177886,18.58611"
上海外滩气象信号台,2.9999999999999902,"121.490593,31.237757"
上海世博会博物馆,2.9999999999999902,"121.493314,31.188794"
米域•有光,2.9999999999999902,"121.493314,31.188794"
北京凤凰岭自然风景公园,2.9999999999999494,"116.090889,40.103218"
中国竹子博物馆,2.999999999999922,"119.656968,30.680941"
海河解放桥,2.999999999997524,"117.209593,39.131492"
湛江海滨公园,2.9999999999967635,"110.41788986379,21.198930411635"
遂昌千佛山景区,2.999999999996704,"119.02772521973,28.473402023315"
宁夏博物馆,2.9999999999385203,"106.23401641846,38.487054041203"
贺兰山苏峪口国家森林公园,2.9999999999385203,"106.06689575195,38.617309377225"
尕海湖,2.9999999998554694,"102.326429,34.23699"
马约尔广场,2.999999999700416,"-3.703528,40.416959"
斗山塔,2.999999999693109,"127.015677,37.572258"
中山陵园风景区,2.999999998517892,"118.855505,32.055209"
明城墙城门遗址,2.999999998517892,"118.79515989125,32.060857250176"
天津杨柳青博物馆,2.999999997070548,"117.01100158691,39.134399414062"
梨花壁画村,2.9999999913097315,"127.01647,37.51502"
崂山太清宫,2.9999999908871287,"120.67964146073,36.145041894779"
仰口浴场,2.9999999908871287,"120.66159331779,36.241565892876"
大昭寺,2.9999999494595526,"91.132099,29.649897"
措那湖,2.9999999494595526,"91.482147216797,32.029666900635"
天堂寨国家级自然保护区,2.9999999293505115,"115.771745,31.146081"
七里滨,2.9999998970428807,"139.52531,35.30234"
西塔韩国风情街,2.999999563917481,"123.39664853009,41.798342210994"
遂宁中国死海,2.9999991591824964,"105.253104,30.597598"
仁慈堂,2.999998777478857,"113.545134,22.190543"
康公庙,2.999998777478857,"113.540861,22.197685"
岗顶剧院,2.999998777478857,"113.545134,22.190543"
圣奥斯定教堂,2.999998777478857,"113.545134,22.190543"
圣安德烈教堂,2.9999964396254843,"103.84865,1.296596"
银座,2.999994611064424,"139.75667,35.673664"
龟山电视塔,2.9999931643523503,"114.284793,30.555542"
八角亭图书馆,2.9999800226404205,"113.55142305617,22.216405026773"
内蒙古博物院,2.9998337431526005,"111.748809,40.842446"
亳州花戏楼,2.999739450627516,"115.77400207519,33.882701873779"
金沙岛,2.9993825835609886,"100.778727,12.924752"
梅田蓝天大厦,2.99884819970758,"135.490218,34.705185"
大阪城公园天守阁,2.99884819970758,"135.52339373247,34.68684906392"
岚山风景区,2.99884819970758,"135.67031548676,35.016536141598"
鹅岭公园,2.9985623436436355,"106.53774413347,29.552906532369"
安昌古镇,2.9985306089811745,"120.491735,30.137705"
蜈支洲岛,2.998486770102297,"109.768204,18.310375"
珠海圆明新园,2.9982667352331283,"113.53819,22.242447"
金锁关,2.998196333680312,"110.088021,34.478528"
擦耳崖,2.998196333680312,"110.08768330395,34.489956541132"
天梯,2.998196333680312,"110.087853,34.48677"
广州长隆野生动物世界,2.998076834076551,"113.306875,23.00125"
香君故居,2.9977280072996892,"118.789487,32.0201"
静安公园,2.9972522179061345,"121.445314,31.22349"
桂林两江四湖玻璃桥,2.9965208132551133,"110.29541,25.272663"
日月双塔公园,2.9965208132551133,"110.29541,25.272663"
靖江王城,2.9965208132551133,"110.29921406879,25.281264235494"
孔子研究院,2.996201443151114,"116.996667,35.581238"
玉佛寺,2.9951046842876106,"100.49128616798,13.750085872455"
内蒙古大学民族博物馆,2.992887505066129,"111.690206,40.812513"
中山詹园,2.9925463789703195,"113.32043,22.43729"
沙溪古镇,2.9922933906039653,"99.8502391037,26.3167539036"
安吉竹博园,2.991272100435694,"119.660781,30.590756"
绵山景区,2.9897649552794205,"111.9535864,36.8825797"
海地狱,2.9880798425783643,"131.46969795227,33.315897609034"
宁曼路,2.9879649068916283,"98.978116,18.785943"
外白渡桥,2.9874886183912213,"121.490593,31.237757"
微山湖湿地红荷风景区,2.9873119169155173,"116.84971485718,35.125173476329"
石室圣心大教堂,2.9851218351217903,"113.268849,23.125079"
海心沙广场,2.9851218351217903,"113.324586,23.111943"
珠江新城,2.9851218351217903,"113.324595,23.119983"
沙面,2.9851218351217903,"113.23896895002,23.102064536717"
港仔后海滨浴场,2.9850314188691103,"118.069495,24.439419"
小普陀,2.9848569019853866,"100.224082,25.805056"
九如山瀑布群风景区,2.9827643457716584,"117.29557800293,36.489398956299"
大树湾石屋,2.977962545846096,"122.76862227576,30.132351189918"
古罗马斗兽场,2.9707343955098047,"12.485325058895,41.892462027662"
辛亥革命纪念馆,2.967389667538725,"114.306159,30.543307"
云南大学,2.9665707625388746,"102.703833,25.04857"
太湖仙岛,2.9650377140063613,"120.1827242,31.5178356"
南京图书馆,2.9609360625028622,"118.79731916931,32.044692896054"
台湾最南点,2.9444677342409795,"120.85199737549,21.900299072266"
孔子六艺城,2.9253864792331727,"116.98877716065,35.584190368652"
大禹神话园,2.922189754798638,"114.284793,30.555542"
七星潭,2.9210272323825115,"121.629253,24.026938"
陈嘉庚先生故居,2.9207515858943194,"118.105521,24.56571"
倒挂莲花,2.917739489958561,"119.44953619307,30.309955967216"
敦煌夜市,2.910811251209781,"94.66493,40.14167"
荷兰花卉小镇,2.8975749324073923,"113.91753,22.546859"
猴区,2.89756570782494,"103.394469,29.571703"
新宿,2.893134105320158,"139.69973531779,35.692828379641"
怪楼奇园,2.8885728158882014,"119.504738,39.816818"
太子坡,2.8728768466816588,"111.0751953125,32.446269989014"
东崖绝壁,2.869486160077132,"122.83353886599,30.701241233425"
南山,2.8435959987033796,"109.203388,18.299105"
真理大学,2.8417976913188245,"121.4356614,25.175645978834"
北岐,2.8397871282880365,"120.066992,26.876049"
万仙山,2.839058564300837,"113.62599945068,35.72620010376"
莲花湖公园,2.826247376298605,"119.76311997669,40.007405910643"
黄龙风景区,2.8232214336550134,"103.82318878174,32.748741149902"
百间楼,2.814955368327647,"120.429473,30.879893"
湖北美术馆,2.808990387600243,"114.36549,30.561609"
象鼻峰,2.804975727064894,"122.78182492603,30.12977107063"
雷音寺,2.796102742358803,"94.669912034393,40.101663271732"
贾谊故居,2.789171910744856,"112.972063,28.193504"
港口镇,2.7748997050059634,"114.71355981866,22.979044973613"
大鄣山,2.767135064006431,"117.70545423031,29.456405073776"
龙卷地狱,2.7496628778488277,"131.47843606134,33.327612160158"
南山公园,2.747318378797501,"101.769027,36.606063"
四月二十五日前地,2.7328329019847803,"113.53776121161,22.180200170747"
南澳岛,2.7298213549716976,"117.06378936768,23.433349609375"
汇丰银行,2.6801179642388755,"114.164058,22.278976"
凤凰寺,2.679621211377324,"120.1754898982,30.239656697703"
雷门,2.6743459565099506,"139.79678,35.7147"
鹿回头风景区,2.672209766026274,"109.508801,18.238417"
北部湾广场,2.6631213657446846,"109.11279888459,21.472222203922"
川主寺,2.6243201554374553,"103.622784,32.777962"
川主寺,2.6243201554374553,"103.622784,32.777962"
黄龙寺,2.6158196570671244,"103.8355711158,32.724052692185"
湖南省植物园,2.5991560769934647,"113.032683,28.108818"
鹳雀楼景区,2.5849938393644507,"110.270645,34.84213"
小和山,2.556208945245502,"120.020976,30.19183"
盛塘天主教堂,2.5090305808518867,"109.142617,21.060075"
北京大学,2.5,"116.31058502197,39.994815826416"
马久邑,2.4977270662385123,"100.151411,25.722947"
九乡风景区,2.496735185036537,"103.38384894841,25.0684205088"
叠彩洞,2.490297221163116,"113.37904877833,35.447401267346"
日光岩寺,2.486896763943486,"118.067513,24.44232"
八里夕阳,2.486436556794585,"121.45611,25.12491"
瞻鲁台,2.4696831380973907,"117.116198,36.245174"
日观峰,2.4696831380973907,"117.114816,36.239058"
卓克基土司官寨,2.460914781628273,"102.281424,31.859207"
千岛湖森林氧吧,2.4266337933201125,"118.96741,29.591588"
宇治上神社,2.4191859928053026,"135.81065,34.893715"
沙美岛,2.4145518759767706,"101.4499658,12.5543782"
北戴河,2.4097101141648265,"119.51877236366,39.840383081701"
茗阳汤泉,2.4056905802119206,"115.357997,31.69027"
城邑民俗村,2.4000419664033537,"126.78722,33.398705"
武汉市博物馆,2.3892893846078653,"114.256156,30.610705"
凯旋门,2.381732466597541,"2.3064290978699,48.870176855273"
卢浮宫,2.3618242113430847,"2.3265629265976,48.85996156348"
黄花溪,2.3515863153476246,"118.258784,36.534799"
船帆石,2.3499073113962936,"120.818611,21.936278"
千本鸟居,2.340562821460681,"135.77267,34.967117"
王府井步行街,2.340378816124799,"116.41176381817,39.908164081722"
李子坝站,2.3370504003567327,"106.540642,29.551066"
哈纳之路,2.3281813129335243,"-156.167154,20.866291"
北固山,2.3165130084612784,"119.456516,32.217621"
隐屏峰,2.305417170612145,"117.9156923294,27.643517097533"
金华山,2.2969807683045818,"103.336716,30.343991"
鳌头矶,2.2915265877382573,"115.70487976074,36.84285736084"
茶马古道,2.282264331982324,"100.037951,26.901597"
蒋公祠,2.2616641565421833,"100.158875,25.693458"
宋城,2.2173484805214905,"120.097729,30.171423"
光化门,2.0,"126.97701,37.57843"
西峰,2.0,"110.086613,34.48193"
北峰,2.0,"110.08193778992,34.508981523873"
天星洞,2.0,"105.679659,25.947409"
双廊,2.0,"100.19387391534,25.913083109295"
桥上桥上桥,2.0,"105.682188,25.94068"
八仙过海景区,2.0,"120.785586,37.822362"
高山平湖,2.0,"118.009885,29.484951"
榜眼及第高府,2.0,"108.943816,34.260508"
仰口海滩,2.0,"120.67137479782,36.239464509026"
吴哥国家博物馆,2.0,"103.86083,13.363545"
小吴哥窟,2.0,"100.492658,13.751612"
飞来寺,2.0,"98.871103,28.429298"
官渡古镇,2.0,"102.756106,24.956868"
门头沟小龙门,2.0,"115.488437,39.958685"
劳动公园,2.0,"109.882225,40.649941"
恩格贝生态旅游区,2.0,"109.43877410889,40.391956329346"
韩国民俗村,2.0,"127.120503,37.259128"
下汰,2.0,"118.66933441162,29.957746505737"
石潭村,2.0,"118.66997493121,29.9344821472"
殷墟,2.0,"114.32511901856,36.120708465576"
黄龙洞,2.0,"111.01426696777,32.404521942139"
狄仁杰墓,2.0,"112.6099673564,34.719952373793"
独克宗古城,2.0,"99.706573,27.811179"
埃及国家博物馆,2.0,"31.23567574792,30.044458585888"
人民英雄纪念碑,2.0,"116.397693,39.903756"
漓江,2.0,"110.301417,25.289932"
黄洛瑶寨,2.0,"110.010261,25.797613"
金茂大厦88层观光厅,2.0,"121.502252,31.238184"
黄果树盆景园,2.0,"105.675822,25.994559"
送子来凤桥,2.0,"120.89485384292,30.945506193372"
李白故里,2.0,"104.68655447857,31.673811408117"
暖泉古镇,2.0,"114.435733,39.803822"
金马碧鸡坊,2.0,"102.703833,25.04857"
巴特罗之家,2.0,"2.1619616730337,41.395379664693"
米拉之家,2.0,"2.164867,41.391641"
圣家堂,2.0,"2.1619616730337,41.395379664693"
中峰,2.0,"110.08594751358,34.474952114761"
青柯坪,2.0,"110.08768330395,34.489956541132"
西古堡,2.0,"114.43579,39.803893"
珠海长隆海洋王国,2.0,"113.537573,22.097864"
上海车墩影视基地,2.0,"121.3115,31.01238"
锦里小吃一条街,2.0,"104.047993,30.646071"
汉中博物馆,2.0,"107.03884887695,33.066944122315"
毕棚沟风景区,2.0,"102.994429,31.380593"
洋县油菜花,2.0,"107.56206987172,33.23613508332"
海螺沟国家森林公园,2.0,"102.170192,29.593402"
欧碧燕,2.0,"145.73811,15.106145"
厦门大桥,2.0,"118.105521,24.56571"
泉州西街,2.0,"118.585429,24.914263"
鸡鸣驿古城,2.0,"115.314999,40.451181"
安阳文峰塔,2.0,"114.35362476312,36.099979515898"
古堰画乡,2.0,"119.74430847168,28.297212600708"
官坑村,2.0,"117.9769,29.50393"
虎跳峡,2.0,"100.100264,27.173714"
财伯公塑像,2.0,"122.68408125662,30.192195492571"
恒山壮观碑,2.0,"113.728768,39.663988"
青浜岛,2.0,"122.70986837036,30.203959468067"
鱼谷洞,2.0,"115.43380737305,39.669613723723"
黄龙溪古镇,2.0,"103.970208,30.318777"
金鸡谷,1.9939359739492568,"103.332693,30.343369"
金龙桥,1.9879171759167629,"110.403552,24.809089"
伊藤久右卫门,1.865070732237868,"135.80633851625,34.89458423764"
沱川,1.8381009264331023,"117.822217,29.516866"
猕猴谷,1.8189874262909191,"113.42665696143,35.420673575411"
潭瀑峡,1.8189874262909191,"113.42662811279,35.420677143265"
泉瀑峡,1.8164456880281523,"113.42800140381,35.418701171875"
红山森林动物园,1.5,"118.81270621161,32.08077145127"
小莲庄,1.5,"120.427738,30.869824"
长春桥,1.5,"120.223536,31.526587"
张石铭故居,1.5,"120.431327,30.8721"
海豚湾,1.5,"120.94926,13.50342"
圣巴托洛梅修道院,1.5,"12.983245256036,47.563634650668"
三凤宫,1.5,"120.30195747055,22.631350286483"
华山1914文化创意产业园区,1.5,"121.53628607094,25.05039024353"
芭提雅大象村,1.5,"100.95881031738,12.913552807811"
绿山动物园,1.5,"101.055977,13.214984"
地下圣堂(纳骨堂),1.5,"113.540861,22.197685"
复旦大学,1.5,"121.50286702812,31.301147794795"
严田古樟园,1.5,"117.900238,29.520124"
东方之门展示中心,1.5,"120.68219297363,31.302270074333"
蒲屏皇宫,1.5,"98.891816,18.817729"
上海交通大学,1.5,"121.43215762392,31.019400262367"
登别熊牧场,1.5,"141.14648,42.49763"
