id,name,score
5afa5511200d145b36161ab1,阳西,107.09423760598585
5afa5608200d145b36161ead,大兴,106.8897789293104
5afa54cf200d145b36161971,柬埔寨,105.50539140178394
5af99f6d200d145b36159ee1,长乐,105.0321741920624
5af99fb1200d145b36159ff6,三峡,104.79741508449423
5afa5308200d145b36161386,曼谷,104.75523537263176
5afa5110200d145b36160d9e,大方,104.52513420148573
5af9a22f200d145b3615a2a8,新城,103.28091951913038
5afa5186200d145b36160ff5,希腊,102.38979726874236
5afa5510200d145b36161a9c,武当山,100.89766813848395
5afa377d200d145b3615fe18,辽宁,100.05192668653324
5afa50b9200d145b36160c6e,天水,99.54536275908205
5afa3786200d145b3615fe3a,东莞,98.78803863735216
5afa3789200d145b3615fe60,京都,98.30291082371052
5afa5167200d145b36160ec7,珠海,97.82682268223051
5afa522a200d145b36161100,春日,96.53804274364784
5afa56c9200d145b3616231a,沙巴,95.9990293390793
5af99f9e200d145b36159fde,吉首,95.6444835604334
5afa3786200d145b3615fe32,惠州,95.01395763792705
5afa58f9200d145b36162883,平江,94.4340122889854
5afa5407200d145b36161747,山海关,93.40934297356756
5afa5167200d145b36160ecb,意大利,93.20866226623131
5afa5638200d145b361620d0,遵义,92.88212005808866
5af9a24d200d145b3615a2ec,乔家大院,92.55164459523752
5afa57fa200d145b361625c3,宜昌,92.21129896552478
5afa5159200d145b36160e30,西递,91.33385019076485
5af99f9f200d145b36159fe5,日照,91.18139174824984
5afa5632200d145b36162089,皖南,90.58564807119095
5afa5422200d145b361617a2,林芝,90.11074591274964
5afa36f8200d145b3615fd27,长寿,89.86249776385576
5afa5ef7200d145b36163c62,泉州,89.82652671543072
5afa5668200d145b361621f6,佛山,89.05239580402166
5afa5bac200d145b36163220,文成,88.06627818432257
5afa4019200d145b36160418,金沙,87.85400575066326
5af9a220200d145b3615a28e,五台山,87.5223387398323
5afa5161200d145b36160e7f,吴哥窟,87.46227403658968
5afa5678200d145b36162223,田子坊,86.84932072898553
5afa36ee200d145b3615fd0a,曲阜,86.66596457519216
5afa5340200d145b36161468,山口,86.20823800648368
5afa3786200d145b3615fe41,滨海,86.06258759856394
5af9a23a200d145b3615a2cb,千岛湖,85.96289915244617
5af99fb1200d145b36159ff8,磁器口,85.38784056426441
5afa7d73200d145b361b9b3e,柳州,85.23833421949853
5afa5186200d145b36160fb3,八宝,85.08036656223328
5afa5186200d145b36160ff7,罗马,84.61332744631669
